median_age,life_expectancy,total_cases_per_million,gdp_per_capita,hospital_beds_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
41.21599960327149,81.29060363769531,585081.8,71431.2890625,2.430000066757202,79.82519,35.377308394160586,0.0,1.0,0.0,0.0,0.0
24.084999084472656,65.54019927978516,13798.247,6871.12451171875,1.399999976158142,35.28341,39.84058394160584,0.0,0.0,0.0,0.0,0.0
35.29499816894531,71.08059692382812,240055.66,18739.36328125,3.9700000286102295,45.864437,39.84109489051095,0.0,0.0,1.0,0.0,0.0
27.316999435424805,74.21080017089844,58865.52,24229.888671875,0.75,54.586662,45.041660583941606,0.0,0.0,1.0,0.0,0.0
20.63999938964844,67.36840057373047,17132.854,3890.95751953125,0.3799999952316284,58.552513,36.23715328467153,1.0,0.0,0.0,0.0,0.0
27.975000381469727,76.57669830322266,60715.78,13935.5390625,1.3200000524520874,79.94636,47.73926094890511,0.0,0.0,0.0,0.0,1.0
23.8129997253418,71.00969696044922,4582.0547,16798.15234375,1.059999942779541,37.59353,43.27303832116788,0.0,0.0,0.0,0.0,0.0
26.51000022888184,71.96949768066406,32174.496,11669.08203125,1.2100000381469729,70.025406,41.40949817518248,0.0,0.0,1.0,0.0,0.0
21.016000747680664,63.35449981689453,9497.939,15454.4287109375,2.3799999952316284,11.867269,43.27303832116788,0.0,0.0,0.0,0.0,0.0
18.405000686645508,67.78919982910156,2988.4585,18068.505859375,1.0199999809265137,62.44032,61.98833029197081,0.0,0.0,0.0,0.0,0.0
41.625,78.16739654541016,457624.78,41189.66796875,4.130000114440918,63.90219,32.01828467153285,0.0,1.0,0.0,0.0,0.0
21.76799964904785,63.02830123901367,61821.89,10380.396484375,2.0199999809265137,35.058464,48.58365875912409,0.0,0.0,0.0,0.0,0.0
18.527999877929688,66.89710235595703,3998.4197,2892.22216796875,0.3300000131130218,34.815372,45.03737226277372,0.0,0.0,0.0,0.0,0.0
40.935001373291016,79.0447998046875,547083.94,18068.505859375,2.3799999952316284,50.497868,43.27303832116788,0.0,0.0,0.0,0.0,1.0
37.53799819946289,79.26370239257812,641351.6,72059.578125,2.3799999952316284,75.67683,27.565136861313867,0.0,1.0,0.0,0.0,0.0
27.475000381469727,67.14810180664062,75097.78,13592.4638671875,1.8899999856948853,69.73836,54.02374087591241,0.0,0.0,0.0,1.0,0.0
42.5260009765625,81.24349975585938,272657.97,56123.1484375,2.609999895095825,78.054924,32.519306569343065,0.0,1.0,0.0,0.0,0.0
41.56700134277344,82.47530364990234,607685.44,54799.34765625,5.650000095367432,80.257324,42.27250912408759,0.0,1.0,0.0,0.0,0.0
25.23500061035156,76.79419708251953,328644.84,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,0.0,0.0,1.0
34.15999984741211,83.8593978881836,283360.9,18068.505859375,2.3799999952316284,66.62304,43.27303832116788,0.0,0.0,0.0,1.0,0.0
21.475000381469727,67.71299743652344,20186.773,18923.662109375,1.950000047683716,10.592245,47.46268248175183,0.0,0.0,0.0,0.0,0.0
17.985000610351562,64.85900115966797,4789.355,3057.68408203125,1.1100000143051147,20.451042,32.8836496350365,0.0,0.0,0.0,0.0,0.0
36.63399887084961,74.14089965820312,491289.62,24883.908203125,4.039999961853027,33.62968,43.51702554744526,1.0,0.0,0.0,0.0,0.0
45.02399826049805,80.57959747314453,457125.44,62554.5546875,7.550000190734863,75.596375,44.04211678832117,0.0,1.0,0.0,0.0,0.0
20.73600006103516,65.24600219726562,5214.1,7055.625,0.6899999976158142,32.519695,42.581414233576645,0.0,0.0,0.0,0.0,0.0
38.948001861572266,83.5167007446289,546092.3,18068.505859375,2.3799999952316284,110.18841,43.27303832116788,0.0,1.0,0.0,0.0,0.0
45.39099884033203,79.94409942626953,563396.94,37474.28125,4.269999980926514,73.44144,52.54457116788321,0.0,1.0,0.0,0.0,0.0
33.92399978637695,70.0519027709961,213714.42,71037.5390625,2.3799999952316284,68.75246,30.740702554744523,0.0,0.0,1.0,0.0,0.0
32.88600158691406,75.15080261230469,168419.88,17751.509765625,3.009999990463257,33.38294,43.27303832116788,0.0,0.0,1.0,0.0,0.0
45.86299896240234,80.90540313720703,528292.0,18068.505859375,2.3799999952316284,62.44032,43.27303832116788,0.0,0.0,1.0,0.0,0.0
30.979999542236328,77.10150146484375,316520.7,18068.505859375,2.3799999952316284,62.44032,43.72554744525547,0.0,0.0,0.0,1.0,0.0
22.24399948120117,71.2063980102539,70342.766,12640.8876953125,0.449999988079071,39.953743,53.45754562043796,0.0,0.0,1.0,0.0,0.0
43.880001068115234,83.10800170898438,554133.3,18068.505859375,2.3799999952316284,82.68235,43.27303832116788,0.0,1.0,0.0,0.0,0.0
17.836000442504883,60.43159866333008,2745.9001,4016.341796875,0.3000000119209289,41.650185,52.760620437956206,0.0,0.0,0.0,0.0,0.0
18.732999801635746,63.60449981689453,4566.0605,2744.27978515625,2.3799999952316284,26.0094,43.27303832116788,0.0,0.0,0.0,0.0,0.0
25.304000854492188,69.88849639892578,91913.96,70516.71875,3.240000009536743,46.797615,52.199142335766425,0.0,0.0,0.0,0.0,1.0
23.25,63.94829940795898,3033.919,2809.645263671875,4.900000095367432,3.1845589,44.14991788321168,0.0,0.0,1.0,0.0,0.0
23.20599937438965,72.71510314941406,45207.133,6585.85546875,0.5299999713897705,55.94186,62.847700729927006,0.0,0.0,1.0,0.0,0.0
45.59099960327149,83.48529815673828,135538.2,66153.9765625,2.3799999952316284,91.124664,58.07604927007299,1.0,0.0,0.0,0.0,0.0
42.99300003051758,76.21179962158203,231392.38,40686.93359375,6.630000114440918,64.090385,36.542892335766425,0.0,1.0,0.0,0.0,0.0
35.74700164794922,81.58769989013672,555491.0,67310.0546875,2.8299999237060547,78.32783,30.61391423357664,0.0,1.0,0.0,0.0,0.0
27.68400001525879,71.69840240478516,31609.014,9818.04296875,1.590000033378601,66.78652,57.86519160583941,1.0,0.0,0.0,0.0,0.0
29.56100082397461,70.92459869384766,24496.148,14470.4375,1.3700000047683716,62.749634,54.45875,1.0,0.0,0.0,0.0,0.0
32.340999603271484,76.79930114746094,85204.44,17484.1328125,1.850000023841858,65.44067,59.33673357664233,1.0,0.0,0.0,0.0,0.0
20.093000411987305,72.03710174560547,55945.402,12725.04296875,1.059999942779541,18.0274,58.38047445255474,1.0,0.0,0.0,0.0,0.0
37.99700164794922,82.05049896240234,343286.28,119037.734375,2.9600000381469727,79.5611,42.54294708029197,0.0,1.0,0.0,0.0,0.0
